,Especie
11494,Botrychium
11495,Botrychium
11496,Botrychium
11497,Botrychium
11498,Botrychium
11499,Botrychium
11500,Botrychium
11501,Botrychium
11502,Botrychium
11503,Botrychium
11504,Botrychium
11505,Botrychium
11506,Botrychium
11507,Botrychium
11508,Botrychium
11509,Botrychium
11510,Botrychium
11511,Botrychium
11512,Botrychium
11513,Botrychium
11514,Botrychium
11515,Botrychium
11516,Botrychium
11517,Botrychium
11518,Botrychium
11519,Botrychium
11520,Botrychium
11521,Botrychium
11522,Botrychium
11523,Botrychium
11524,Botrychium
11525,Botrychium
11526,Botrychium
11527,Botrychium
11528,Botrychium
11529,Botrychium
11530,Botrychium
11531,Botrychium
11532,Botrychium
11533,Botrychium
11534,Botrychium
11535,Botrychium
11536,Botrychium
11537,Botrychium
11538,Botrychium
11539,Botrychium
11540,Botrychium
11541,Botrychium
11542,Botrychium
11543,Botrychium
11544,Cheilanthes
11545,Cheilanthes
11546,Cheilanthes
11547,Cheilanthes
11548,Cheilanthes
11549,Cheilanthes
11550,Cheilanthes
11551,Cheilanthes
11552,Cheilanthes
11553,Cheilanthes
11554,Cheilanthes
11555,Cheilanthes
11556,Cheilanthes
11557,Cheilanthes
11558,Cheilanthes
11559,Cheilanthes
11560,Cheilanthes
11561,Cheilanthes
11562,Cheilanthes
11563,Cheilanthes
11564,Cheilanthes
11565,Cheilanthes
11566,Cheilanthes
11567,Cheilanthes
11568,Cheilanthes
11569,Cheilanthes
11570,Cheilanthes
11571,Cheilanthes
11572,Cheilanthes
11573,Cheilanthes
11574,Cheilanthes
11575,Cheilanthes
11576,Cheilanthes
11577,Cheilanthes
11578,Cheilanthes
11579,Cheilanthes
11580,Cheilanthes
11581,Cheilanthes
11582,Cheilanthes
11583,Cheilanthes
11584,Cheilanthes
11585,Cheilanthes
11586,Cheilanthes
11587,Cheilanthes
11588,Cheilanthes
11589,Cheilanthes
11590,Cheilanthes
11591,Cheilanthes
11592,Cheilanthes
11593,Cheilanthes
11594,Cheilanthes
11595,Cheilanthes
11596,Cheilanthes
11597,Cheilanthes
11598,Cheilanthes
11599,Cheilanthes
11600,Cheilanthes
11601,Cheilanthes
11602,Cheilanthes
11603,Cheilanthes
11604,Cheilanthes
11605,Cheilanthes
11606,Cheilanthes
11607,Cheilanthes
11608,Cheilanthes
11609,Cheilanthes
11610,Cheilanthes
11611,Cheilanthes
11612,Cheilanthes
11613,Cheilanthes
11614,Cheilanthes
11615,Cheilanthes
11616,Cheilanthes
11617,Cheilanthes
11618,Cheilanthes
11619,Cheilanthes
11620,Cheilanthes
11621,Cheilanthes
11622,Cheilanthes
11623,Cheilanthes
11624,Cheilanthes
11625,Cheilanthes
11626,Cheilanthes
11627,Cheilanthes
11628,Cheilanthes
11629,Cheilanthes
11630,Cheilanthes
11631,Cheilanthes
11632,Cheilanthes
11633,Cheilanthes
11634,Cheilanthes
11635,Cheilanthes
11636,Cheilanthes
11637,Cheilanthes
11638,Cheilanthes
11639,Cheilanthes
11640,Cheilanthes
11641,Cheilanthes
11642,Cheilanthes
11643,Cheilanthes
11644,Cheilanthes
11645,Cheilanthes
11646,Cheilanthes
11647,Cheilanthes
11648,Cheilanthes
11649,Cheilanthes
11650,Cheilanthes
11651,Cheilanthes
11652,Cheilanthes
11653,Cheilanthes
11654,Cheilanthes
11655,Gymnocarpium
11656,Gymnocarpium
11657,Gymnocarpium
11658,Gymnocarpium
11659,Gymnocarpium
11660,Gymnocarpium
11661,Gymnocarpium
11662,Gymnocarpium
11663,Gymnocarpium
11664,Gymnocarpium
11665,Gymnocarpium
11666,Gymnocarpium
11667,Gymnocarpium
11668,Gymnocarpium
11669,Gymnocarpium
11670,Gymnocarpium
11671,Gymnocarpium
11672,Gymnocarpium
11673,Gymnocarpium
11674,Gymnocarpium
11675,Gymnocarpium
11676,Gymnocarpium
11677,Gymnocarpium
11678,Gymnocarpium
11679,Gymnocarpium
11680,Gymnocarpium
11681,Gymnocarpium
11682,Gymnocarpium
11683,Gymnocarpium
11684,Gymnocarpium
11685,Gymnocarpium
11686,Gymnocarpium
11687,Gymnocarpium
11688,Gymnocarpium
11689,Gymnocarpium
11690,Gymnocarpium
11691,Gymnocarpium
11692,Gymnocarpium
11693,Gymnocarpium
11694,Gymnocarpium
11695,Gymnocarpium
11696,Gymnocarpium
11697,Gymnocarpium
11698,Gymnocarpium
11699,Gymnocarpium
11700,Gymnocarpium
11701,Gymnocarpium
11702,Gymnocarpium
11703,Gymnocarpium
11704,Gymnocarpium
11705,Gymnocarpium
11706,Gymnocarpium
11707,Gymnocarpium
11708,Gymnocarpium
11709,Gymnocarpium
11710,Gymnocarpium
11711,Gymnocarpium
11712,Gymnocarpium
11713,Gymnocarpium
11714,Gymnocarpium
11715,Gymnocarpium
11716,Gymnocarpium
11717,Gymnocarpium
11718,Gymnocarpium
11719,Gymnocarpium
11720,Gymnocarpium
11721,Gymnocarpium
11722,Gymnocarpium
11723,Gymnocarpium
11724,Gymnocarpium
11725,Gymnocarpium
11726,Gymnocarpium
11727,Gymnocarpium
11728,Gymnocarpium
11729,Gymnocarpium
11730,Gymnocarpium
11731,Gymnocarpium
11732,Gymnocarpium
11733,Gymnocarpium
11734,Gymnocarpium
11735,Gymnocarpium
11736,Gymnocarpium
11737,Gymnocarpium
11738,Gymnocarpium
11739,Gymnocarpium
11740,Gymnocarpium
11741,Gymnocarpium
11742,Gymnocarpium
11743,Gymnocarpium
11744,Gymnocarpium
11745,Gymnocarpium
11746,Gymnocarpium
11747,Gymnocarpium
11748,Gymnocarpium
11749,Gymnocarpium
11750,Gymnocarpium
11751,Gymnocarpium
11752,Gymnocarpium
11753,Gymnocarpium
11754,Gymnocarpium
11755,Gymnocarpium
11756,Gymnocarpium
11757,Gymnocarpium
11758,Gymnocarpium
11759,Gymnocarpium
11760,Gymnocarpium
11761,Gymnocarpium
11762,Gymnocarpium
11763,Gymnocarpium
11764,Gymnocarpium
11765,Gymnocarpium
11766,Lygodium cf.
11767,Lygodium cf.
11768,Lygodium cf.
11769,Lygodium cf.
11770,Lygodium cf.
11771,Lygodium cf.
11772,Lygodium cf.
11773,Lygodium cf.
11774,Lygodium cf.
11775,Lygodium cf.
11776,Lygodium cf.
11777,Lygodium cf.
11778,Lygodium cf.
11779,Lygodium cf.
11780,Lygodium cf.
11781,Lygodium cf.
11782,Lygodium cf.
11783,Lygodium cf.
11784,Lygodium cf.
11785,Lygodium cf.
11786,Lygodium cf.
11787,Lygodium cf.
11788,Lygodium cf.
11789,Lygodium cf.
11790,Lygodium cf.
11791,Lygodium cf.
11792,Lygodium cf.
11793,Lygodium cf.
11794,Lygodium cf.
11795,Lygodium cf.
11796,Lygodium cf.
11797,Lygodium cf.
11798,Lygodium cf.
11799,Lygodium cf.
11800,Lygodium cf.
11801,Lygodium cf.
11802,Lygodium cf.
11803,Lygodium cf.
11804,Lygodium cf.
11805,Lygodium cf.
11806,Lygodium cf.
11807,Lygodium cf.
11808,Lygodium cf.
11809,Lygodium cf.
11810,Lygodium cf.
11811,Lygodium cf.
11812,Lygodium cf.
11813,Lygodium cf.
11814,Lygodium cf.
11815,Lygodium cf.
11816,Lygodium cf.
11817,Lygodium cf.
11818,Lygodium cf.
11819,Lygodium cf.
11820,Lygodium cf.
11821,Lygodium cf.
11822,Lygodium cf.
11823,Lygodium cf.
11824,Lygodium cf.
11825,Lygodium cf.
11826,Lygodium cf.
11827,Lygodium cf.
11828,Lygodium cf.
11829,Lygodium cf.
11830,Lygodium cf.
11831,Lygodium cf.
11832,Lygodium cf.
11833,Lygodium cf.
11834,Lygodium cf.
11835,Lygodium cf.
11836,Lygodium cf.
11837,Lygodium cf.
11838,Lygodium cf.
11839,Lygodium cf.
11840,Lygodium cf.
11841,Lygodium cf.
11842,Lygodium cf.
11843,Lygodium cf.
11844,Lygodium cf.
11845,Lygodium cf.
11846,Lygodium cf.
11847,Lygodium cf.
11848,Lygodium cf.
11849,Lygodium cf.
11850,Lygodium cf.
11851,Lygodium cf.
11852,Lygodium cf.
11853,Lygodium cf.
11854,Lygodium cf.
11855,Lygodium cf.
11856,Lygodium cf.
11857,Lygodium cf.
11858,Lygodium cf.
11859,Lygodium cf.
11860,Lygodium cf.
11861,Lygodium cf.
11862,Lygodium cf.
11863,Lygodium cf.
11864,Lygodium cf.
11865,Lygodium cf.
11866,Lygodium cf.
11867,Lygodium cf.
11868,Lygodium cf.
11869,Lygodium cf.
11870,Lygodium cf.
11871,Lygodium cf.
11872,Lygodium cf.
11873,Lygodium cf.
11874,Lygodium cf.
11875,Lygodium cf.
11876,Lygodium cf.
11877,Monoleta
11878,Monoleta
11879,Monoleta
11880,Monoleta
11881,Monoleta
11882,Monoleta
11883,Monoleta
11884,Monoleta
11885,Monoleta
11886,Monoleta
11887,Monoleta
11888,Monoleta
11889,Monoleta
11890,Monoleta
11891,Monoleta
11892,Monoleta
11893,Monoleta
11894,Monoleta
11895,Monoleta
11896,Monoleta
11897,Monoleta
11898,Monoleta
11899,Monoleta
11900,Monoleta
11901,Monoleta
11902,Monoleta
11903,Monoleta
11904,Monoleta
11905,Monoleta
11906,Monoleta
11907,Monoleta
11908,Monoleta
11909,Monoleta
11910,Monoleta
11911,Monoleta
11912,Monoleta
11913,Monoleta
11914,Monoleta
11915,Monoleta
11916,Monoleta
11917,Monoleta
11918,Monoleta
11919,Monoleta
11920,Monoleta
11921,Monoleta
11922,Monoleta
11923,Monoleta
11924,Monoleta
11925,Monoleta
11926,Monoleta
11927,Monoleta
11928,Monoleta
11929,Monoleta
11930,Monoleta
11931,Monoleta
11932,Monoleta
11933,Monoleta
11934,Monoleta
11935,Monoleta
11936,Monoleta
11937,Monoleta
11938,Monoleta
11939,Monoleta
11940,Monoleta
11941,Monoleta
11942,Monoleta
11943,Monoleta
11944,Monoleta
11945,Monoleta
11946,Monoleta
11947,Monoleta
11948,Monoleta
11949,Monoleta
11950,Monoleta
11951,Monoleta
11952,Monoleta
11953,Monoleta
11954,Monoleta
11955,Monoleta
11956,Monoleta
11957,Monoleta
11958,Monoleta
11959,Monoleta
11960,Monoleta
11961,Monoleta
11962,Monoleta
11963,Monoleta
11964,Monoleta
11965,Monoleta
11966,Monoleta
11967,Monoleta
11968,Monoleta
11969,Monoleta
11970,Monoleta
11971,Monoleta
11972,Monoleta
11973,Monoleta
11974,Monoleta
11975,Monoleta
11976,Monoleta
11977,Monoleta
11978,Monoleta
11979,Monoleta
11980,Monoleta
11981,Monoleta
11982,Monoleta
11983,Monoleta
11984,Monoleta
11985,Monoleta
11986,Monoleta
11987,Monoleta
11988,Ophioglossum
11989,Ophioglossum
11990,Ophioglossum
11991,Ophioglossum
11992,Ophioglossum
11993,Ophioglossum
11994,Ophioglossum
11995,Ophioglossum
11996,Ophioglossum
11997,Ophioglossum
11998,Ophioglossum
11999,Ophioglossum
12000,Ophioglossum
12001,Ophioglossum
12002,Ophioglossum
12003,Ophioglossum
12004,Ophioglossum
12005,Ophioglossum
12006,Ophioglossum
12007,Ophioglossum
12008,Ophioglossum
12009,Ophioglossum
12010,Ophioglossum
12011,Ophioglossum
12012,Ophioglossum
12013,Ophioglossum
12014,Ophioglossum
12015,Ophioglossum
12016,Ophioglossum
12017,Ophioglossum
12018,Ophioglossum
12019,Ophioglossum
12020,Ophioglossum
12021,Ophioglossum
12022,Ophioglossum
12023,Ophioglossum
12024,Ophioglossum
12025,Ophioglossum
12026,Ophioglossum
12027,Ophioglossum
12028,Ophioglossum
12029,Ophioglossum
12030,Ophioglossum
12031,Ophioglossum
12032,Ophioglossum
12033,Ophioglossum
12034,Ophioglossum
12035,Ophioglossum
12036,Ophioglossum
12037,Ophioglossum
12038,Ophioglossum
12039,Ophioglossum
12040,Ophioglossum
12041,Ophioglossum
12042,Ophioglossum
12043,Ophioglossum
12044,Ophioglossum
12045,Ophioglossum
12046,Ophioglossum
12047,Ophioglossum
12048,Ophioglossum
12049,Ophioglossum
12050,Ophioglossum
12051,Ophioglossum
12052,Ophioglossum
12053,Ophioglossum
12054,Ophioglossum
12055,Ophioglossum
12056,Ophioglossum
12057,Ophioglossum
12058,Ophioglossum
12059,Ophioglossum
12060,Ophioglossum
12061,Ophioglossum
12062,Ophioglossum
12063,Ophioglossum
12064,Ophioglossum
12065,Ophioglossum
12066,Ophioglossum
12067,Ophioglossum
12068,Ophioglossum
12069,Ophioglossum
12070,Ophioglossum
12071,Ophioglossum
12072,Ophioglossum
12073,Ophioglossum
12074,Ophioglossum
12075,Ophioglossum
12076,Ophioglossum
12077,Ophioglossum
12078,Ophioglossum
12079,Ophioglossum
12080,Ophioglossum
12081,Ophioglossum
12082,Ophioglossum
12083,Ophioglossum
12084,Ophioglossum
12085,Ophioglossum
12086,Ophioglossum
12087,Ophioglossum
12088,Ophioglossum
12089,Ophioglossum
12090,Ophioglossum
12091,Ophioglossum
12092,Ophioglossum
12093,Ophioglossum
12094,Ophioglossum
12095,Ophioglossum
12096,Ophioglossum
12097,Ophioglossum
12098,Ophioglossum
12099,Osmunda
12100,Osmunda
12101,Osmunda
12102,Osmunda
12103,Osmunda
12104,Osmunda
12105,Osmunda
12106,Osmunda
12107,Osmunda
12108,Osmunda
12109,Osmunda
12110,Osmunda
12111,Osmunda
12112,Osmunda
12113,Osmunda
12114,Osmunda
12115,Osmunda
12116,Osmunda
12117,Osmunda
12118,Osmunda
12119,Osmunda
12120,Osmunda
12121,Osmunda
12122,Osmunda
12123,Osmunda
12124,Osmunda
12125,Osmunda
12126,Osmunda
12127,Osmunda
12128,Osmunda
12129,Osmunda
12130,Osmunda
12131,Osmunda
12132,Osmunda
12133,Osmunda
12134,Osmunda
12135,Osmunda
12136,Osmunda
12137,Osmunda
12138,Osmunda
12139,Osmunda
12140,Osmunda
12141,Osmunda
12142,Osmunda
12143,Osmunda
12144,Osmunda
12145,Osmunda
12146,Osmunda
12147,Osmunda
12148,Osmunda
12149,Osmunda
12150,Osmunda
12151,Osmunda
12152,Osmunda
12153,Osmunda
12154,Osmunda
12155,Osmunda
12156,Osmunda
12157,Osmunda
12158,Osmunda
12159,Osmunda
12160,Osmunda
12161,Osmunda
12162,Osmunda
12163,Osmunda
12164,Osmunda
12165,Osmunda
12166,Osmunda
12167,Osmunda
12168,Osmunda
12169,Osmunda
12170,Osmunda
12171,Osmunda
12172,Osmunda
12173,Osmunda
12174,Osmunda
12175,Osmunda
12176,Osmunda
12177,Osmunda
12178,Osmunda
12179,Osmunda
12180,Osmunda
12181,Osmunda
12182,Osmunda
12183,Osmunda
12184,Osmunda
12185,Osmunda
12186,Osmunda
12187,Osmunda
12188,Osmunda
12189,Osmunda
12190,Osmunda
12191,Osmunda
12192,Osmunda
12193,Osmunda
12194,Osmunda
12195,Osmunda
12196,Osmunda
12197,Osmunda
12198,Osmunda
12199,Osmunda
12200,Osmunda
12201,Osmunda
12202,Osmunda
12203,Osmunda
12204,Osmunda
12205,Osmunda
12206,Osmunda
12207,Osmunda
12208,Osmunda
12209,Osmunda
12210,Reticulate trilete
12211,Reticulate trilete
12212,Reticulate trilete
12213,Reticulate trilete
12214,Reticulate trilete
12215,Reticulate trilete
12216,Reticulate trilete
12217,Reticulate trilete
12218,Reticulate trilete
12219,Reticulate trilete
12220,Reticulate trilete
12221,Reticulate trilete
12222,Reticulate trilete
12223,Reticulate trilete
12224,Reticulate trilete
12225,Reticulate trilete
12226,Reticulate trilete
12227,Reticulate trilete
12228,Reticulate trilete
12229,Reticulate trilete
12230,Reticulate trilete
12231,Reticulate trilete
12232,Reticulate trilete
12233,Reticulate trilete
12234,Reticulate trilete
12235,Reticulate trilete
12236,Reticulate trilete
12237,Reticulate trilete
12238,Reticulate trilete
12239,Reticulate trilete
12240,Reticulate trilete
12241,Reticulate trilete
12242,Reticulate trilete
12243,Reticulate trilete
12244,Reticulate trilete
12245,Reticulate trilete
12246,Reticulate trilete
12247,Reticulate trilete
12248,Reticulate trilete
12249,Reticulate trilete
12250,Reticulate trilete
12251,Reticulate trilete
12252,Reticulate trilete
12253,Reticulate trilete
12254,Reticulate trilete
12255,Reticulate trilete
12256,Reticulate trilete
12257,Reticulate trilete
12258,Reticulate trilete
12259,Reticulate trilete
12260,Reticulate trilete
12261,Reticulate trilete
12262,Reticulate trilete
12263,Reticulate trilete
12264,Reticulate trilete
12265,Reticulate trilete
12266,Reticulate trilete
12267,Reticulate trilete
12268,Reticulate trilete
12269,Reticulate trilete
12270,Reticulate trilete
12271,Reticulate trilete
12272,Reticulate trilete
12273,Reticulate trilete
12274,Reticulate trilete
12275,Reticulate trilete
12276,Reticulate trilete
12277,Reticulate trilete
12278,Reticulate trilete
12279,Reticulate trilete
12280,Reticulate trilete
12281,Reticulate trilete
12282,Reticulate trilete
12283,Reticulate trilete
12284,Reticulate trilete
12285,Reticulate trilete
12286,Reticulate trilete
12287,Reticulate trilete
12288,Reticulate trilete
12289,Reticulate trilete
12290,Reticulate trilete
12291,Reticulate trilete
12292,Reticulate trilete
12293,Reticulate trilete
12294,Reticulate trilete
12295,Reticulate trilete
12296,Reticulate trilete
12297,Reticulate trilete
12298,Reticulate trilete
12299,Reticulate trilete
12300,Reticulate trilete
12301,Reticulate trilete
12302,Reticulate trilete
12303,Reticulate trilete
12304,Reticulate trilete
12305,Reticulate trilete
12306,Reticulate trilete
12307,Reticulate trilete
12308,Reticulate trilete
12309,Reticulate trilete
12310,Reticulate trilete
12311,Reticulate trilete
12312,Reticulate trilete
12313,Reticulate trilete
12314,Reticulate trilete
12315,Reticulate trilete
12316,Reticulate trilete
12317,Reticulate trilete
12318,Reticulate trilete
12319,Reticulate trilete
12320,Reticulate trilete
12321,Selaginella
12322,Selaginella
12323,Selaginella
12324,Selaginella
12325,Selaginella
12326,Selaginella
12327,Selaginella
12328,Selaginella
12329,Selaginella
12330,Selaginella
12331,Selaginella
12332,Selaginella
12333,Selaginella
12334,Selaginella
12335,Selaginella
12336,Selaginella
12337,Selaginella
12338,Selaginella
12339,Selaginella
12340,Selaginella
12341,Selaginella
12342,Selaginella
12343,Selaginella
12344,Selaginella
12345,Selaginella
12346,Selaginella
12347,Selaginella
12348,Selaginella
12349,Selaginella
12350,Selaginella
12351,Selaginella
12352,Selaginella
12353,Selaginella
12354,Selaginella
12355,Selaginella
12356,Selaginella
12357,Selaginella
12358,Selaginella
12359,Selaginella
12360,Selaginella
12361,Selaginella
12362,Selaginella
12363,Selaginella
12364,Selaginella
12365,Selaginella
12366,Selaginella
12367,Selaginella
12368,Selaginella
12369,Selaginella
12370,Selaginella
12371,Selaginella
12372,Selaginella
12373,Selaginella
12374,Selaginella
12375,Selaginella
12376,Selaginella
12377,Selaginella
12378,Selaginella
12379,Selaginella
12380,Selaginella
12381,Selaginella
12382,Selaginella
12383,Selaginella
12384,Selaginella
12385,Selaginella
12386,Selaginella
12387,Selaginella
12388,Selaginella
12389,Selaginella
12390,Selaginella
12391,Selaginella
12392,Selaginella
12393,Selaginella
12394,Selaginella
12395,Selaginella
12396,Selaginella
12397,Selaginella
12398,Selaginella
12399,Selaginella
12400,Selaginella
12401,Selaginella
12402,Selaginella
12403,Selaginella
12404,Selaginella
12405,Selaginella
12406,Selaginella
12407,Selaginella
12408,Selaginella
12409,Selaginella
12410,Selaginella
12411,Selaginella
12412,Selaginella
12413,Selaginella
12414,Selaginella
12415,Selaginella
12416,Selaginella
12417,Selaginella
12418,Selaginella
12419,Selaginella
12420,Selaginella
12421,Selaginella
12422,Selaginella
12423,Selaginella
12424,Selaginella
12425,Selaginella
12426,Selaginella
12427,Selaginella
12428,Selaginella
12429,Selaginella
12430,Selaginella
12431,Selaginella
12432,Pellaea
12433,Pellaea
12434,Pellaea
12435,Pellaea
12436,Pellaea
12437,Pellaea
12438,Pellaea
12439,Pellaea
12440,Pellaea
12441,Pellaea
12442,Pellaea
12443,Pellaea
12444,Pellaea
12445,Pellaea
12446,Pellaea
12447,Pellaea
12448,Pellaea
12449,Pellaea
12450,Pellaea
12451,Pellaea
12452,Pellaea
12453,Pellaea
12454,Pellaea
12455,Pellaea
12456,Pellaea
12457,Pellaea
12458,Pellaea
12459,Pellaea
12460,Pellaea
12461,Pellaea
12462,Pellaea
12463,Pellaea
12464,Pellaea
12465,Pellaea
12466,Pellaea
12467,Pellaea
12468,Pellaea
12469,Pellaea
12470,Pellaea
12471,Pellaea
12472,Pellaea
12473,Pellaea
12474,Pellaea
12475,Pellaea
12476,Pellaea
12477,Pellaea
12478,Pellaea
12479,Pellaea
12480,Pellaea
12481,Pellaea
12482,Pellaea
12483,Pellaea
12484,Pellaea
12485,Pellaea
12486,Pellaea
12487,Pellaea
12488,Pellaea
12489,Pellaea
12490,Pellaea
12491,Pellaea
12492,Pellaea
12493,Pellaea
12494,Pellaea
12495,Pellaea
12496,Pellaea
12497,Pellaea
12498,Pellaea
12499,Pellaea
12500,Pellaea
12501,Pellaea
12502,Pellaea
12503,Pellaea
12504,Pellaea
12505,Pellaea
12506,Pellaea
12507,Pellaea
12508,Pellaea
12509,Pellaea
12510,Pellaea
12511,Pellaea
12512,Pellaea
12513,Pellaea
12514,Pellaea
12515,Pellaea
12516,Pellaea
12517,Pellaea
12518,Pellaea
12519,Pellaea
12520,Pellaea
12521,Pellaea
12522,Pellaea
12523,Pellaea
12524,Pellaea
12525,Pellaea
12526,Pellaea
12527,Pellaea
12528,Pellaea
12529,Pellaea
12530,Pellaea
12531,Pellaea
12532,Pellaea
12533,Pellaea
12534,Pellaea
12535,Pellaea
12536,Pellaea
12537,Pellaea
12538,Pellaea
12539,Pellaea
12540,Pellaea
12541,Pellaea
12542,Pellaea
12543,Spore trilete without perine
12544,Spore trilete without perine
12545,Spore trilete without perine
12546,Spore trilete without perine
12547,Spore trilete without perine
12548,Spore trilete without perine
12549,Spore trilete without perine
12550,Spore trilete without perine
12551,Spore trilete without perine
12552,Spore trilete without perine
12553,Spore trilete without perine
12554,Spore trilete without perine
12555,Spore trilete without perine
12556,Spore trilete without perine
12557,Spore trilete without perine
12558,Spore trilete without perine
12559,Spore trilete without perine
12560,Spore trilete without perine
12561,Spore trilete without perine
12562,Spore trilete without perine
12563,Spore trilete without perine
12564,Spore trilete without perine
12565,Spore trilete without perine
12566,Spore trilete without perine
12567,Spore trilete without perine
12568,Spore trilete without perine
12569,Spore trilete without perine
12570,Spore trilete without perine
12571,Spore trilete without perine
12572,Spore trilete without perine
12573,Spore trilete without perine
12574,Spore trilete without perine
12575,Spore trilete without perine
