,Autoridad,Entidad,Ano,Tipo,Descripcion,Cantidad
14233,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,BAJA CALIFORNIA,2019,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",5
14234,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,BAJA CALIFORNIA,2019,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,5
14235,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,BAJA CALIFORNIA,2019,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,2
14236,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,BAJA CALIFORNIA,2019,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,2
14237,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,BAJA CALIFORNIA,2019,Hecho_Violatorio,NEGLIGENCIA MEDICA,1
14238,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,BAJA CALIFORNIA,2019,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,5
14239,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,BAJA CALIFORNIA,2019,Motivo_Conclusion,ORIENTACION,4
14240,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,BAJA CALIFORNIA,2019,Motivo_Conclusion,DESISTIMIENTO DEL QUEJOSO,1
14241,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,BAJA CALIFORNIA SUR,2019,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,11
14242,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,BAJA CALIFORNIA SUR,2019,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,5
14243,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,BAJA CALIFORNIA SUR,2019,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,4
14244,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,BAJA CALIFORNIA SUR,2019,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",2
14245,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,BAJA CALIFORNIA SUR,2019,Hecho_Violatorio,NEGLIGENCIA MEDICA,1
14246,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,BAJA CALIFORNIA SUR,2019,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,1
14247,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,BAJA CALIFORNIA SUR,2019,Hecho_Violatorio,OMITIR DAR RESPUESTA A LA PETICION FORMULADA POR CUALQUIER PERSONA EN EJERCICIO DE SU DERECHO,1
14248,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,BAJA CALIFORNIA SUR,2019,Hecho_Violatorio,"OMITIR DICTAR EL ACUERDO ESCRITO CORRESPONDIENTE, EN RESPUESTA A LA PETICION",1
14249,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,BAJA CALIFORNIA SUR,2019,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,1
14250,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,BAJA CALIFORNIA SUR,2019,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,1
14251,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,BAJA CALIFORNIA SUR,2019,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,10
14252,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,BAJA CALIFORNIA SUR,2019,Motivo_Conclusion,ORIENTACION,4
14253,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,CAMPECHE,2019,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,2
14254,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,CAMPECHE,2019,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,1
14255,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,CAMPECHE,2019,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,3
14256,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,CHIHUAHUA,2019,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",9
14257,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,CHIHUAHUA,2019,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,7
14258,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,CHIHUAHUA,2019,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,7
14259,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,CHIHUAHUA,2019,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,7
14260,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,CHIHUAHUA,2019,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,4
14261,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,CHIHUAHUA,2019,Hecho_Violatorio,NO SE PUEDE DETERMINAR,1
14262,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,CHIHUAHUA,2019,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,1
14263,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,CHIHUAHUA,2019,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,6
14264,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,CHIHUAHUA,2019,Motivo_Conclusion,ORIENTACION,4
14265,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,CHIAPAS,2019,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",18
14266,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,CHIAPAS,2019,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,18
14267,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,CHIAPAS,2019,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,13
14268,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,CHIAPAS,2019,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,10
14269,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,CHIAPAS,2019,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,5
14270,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,CHIAPAS,2019,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,4
14271,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,CHIAPAS,2019,Hecho_Violatorio,NEGLIGENCIA MEDICA,3
14272,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,CHIAPAS,2019,Hecho_Violatorio,DILACION EN EL PROCEDIMIENTO ADMINISTRATIVO,1
14273,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,CHIAPAS,2019,Hecho_Violatorio,NO SE PUEDE DETERMINAR,1
14274,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,CHIAPAS,2019,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,1
14275,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,CHIAPAS,2019,Hecho_Violatorio,OMITIR PROPORCIONAR IGUALDAD DE CONDICIONES EN EL TRABAJO,1
14276,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,CHIAPAS,2019,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,14
14277,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,CHIAPAS,2019,Motivo_Conclusion,ORIENTACION,7
14278,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,CHIAPAS,2019,Motivo_Conclusion,POR NO EXISTIR MATERIA,3
14279,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,COAHUILA,2019,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,11
14280,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,COAHUILA,2019,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,7
14281,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,COAHUILA,2019,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,6
14282,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,COAHUILA,2019,Hecho_Violatorio,NEGLIGENCIA MEDICA,4
14283,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,COAHUILA,2019,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,3
14284,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,COAHUILA,2019,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,3
14285,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,COAHUILA,2019,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,2
14286,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,COAHUILA,2019,Hecho_Violatorio,DILACION EN EL PROCEDIMIENTO ADMINISTRATIVO,1
14287,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,COAHUILA,2019,Hecho_Violatorio,"INEJECUCION DE RESOLUCION, SENTENCIA O LAUDO",1
14288,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,COAHUILA,2019,Hecho_Violatorio,OMITIR DAR RESPUESTA A LA PETICION FORMULADA POR CUALQUIER PERSONA EN EJERCICIO DE SU DERECHO,1
14289,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,COAHUILA,2019,Hecho_Violatorio,OMITIR RESPONDER EN BREVE TERMINO A AQUEL QUE HIZO LA PETICION,1
14290,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,COAHUILA,2019,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,19
14291,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,COAHUILA,2019,Motivo_Conclusion,ORIENTACION,3
14292,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,COLIMA,2019,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,3
14293,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,COLIMA,2019,Hecho_Violatorio,NEGLIGENCIA MEDICA,2
14294,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,COLIMA,2019,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,1
14295,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,COLIMA,2019,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,1
14296,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,COLIMA,2019,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,1
14297,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DISTRITO FEDERAL,2019,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,305
14298,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DISTRITO FEDERAL,2019,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,161
14299,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DISTRITO FEDERAL,2019,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,68
14300,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DISTRITO FEDERAL,2019,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,60
14301,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DISTRITO FEDERAL,2019,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,58
14302,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DISTRITO FEDERAL,2019,Hecho_Violatorio,NO SE PUEDE DETERMINAR,42
14303,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DISTRITO FEDERAL,2019,Hecho_Violatorio,NEGLIGENCIA MEDICA,41
14304,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DISTRITO FEDERAL,2019,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",30
14305,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DISTRITO FEDERAL,2019,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,30
14306,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DISTRITO FEDERAL,2019,Hecho_Violatorio,"INEJECUCION DE RESOLUCION, SENTENCIA O LAUDO",18
14307,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DISTRITO FEDERAL,2019,Hecho_Violatorio,OMITIR DAR INFORMACION SOBRE EL ESTADO DE SALUD,16
14308,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DISTRITO FEDERAL,2019,Hecho_Violatorio,DILACION EN EL PROCEDIMIENTO ADMINISTRATIVO,7
14309,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DISTRITO FEDERAL,2019,Hecho_Violatorio,OMITIR DAR RESPUESTA A LA PETICION FORMULADA POR CUALQUIER PERSONA EN EJERCICIO DE SU DERECHO,6
14310,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DISTRITO FEDERAL,2019,Hecho_Violatorio,OMITIR PROPORCIONAR IGUALDAD DE CONDICIONES EN EL TRABAJO,5
14311,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DISTRITO FEDERAL,2019,Hecho_Violatorio,OMITIR RESPONDER EN BREVE TERMINO A AQUEL QUE HIZO LA PETICION,3
14312,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DISTRITO FEDERAL,2019,Hecho_Violatorio,ACCIONES Y OMISIONES QUE TRANSGREDEN LOS DERECHOS DE LOS ADULTOS MAYORES,2
14313,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DISTRITO FEDERAL,2019,Hecho_Violatorio,IMPEDIR EL EJERCICIO DEL DERECHO AL TRABAJO DIGNO Y SOCIALMENTE UTIL,2
14314,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DISTRITO FEDERAL,2019,Hecho_Violatorio,INFRINGIR LOS DERECHOS DE MATERNIDAD,2
14315,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DISTRITO FEDERAL,2019,Hecho_Violatorio,OMITIR U OBSTACULIZAR EL EJERCICIO DEL DERECHO A LA LIBERTAD DE PROCREACION,2
14316,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DISTRITO FEDERAL,2019,Hecho_Violatorio,ACCIONES U OMISIONES CONTRARIAS A LA ADMINISTRACION DE JUSTICIA,1
14317,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DISTRITO FEDERAL,2019,Hecho_Violatorio,IMPONER CONDUCTAS CONTRARIAS A LA LIBERTAD SEXUAL,1
14318,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DISTRITO FEDERAL,2019,Hecho_Violatorio,INTEGRACION IRREGULAR DE EXPEDIENTES,1
14319,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DISTRITO FEDERAL,2019,Hecho_Violatorio,LIMITAR EL ACCESO AL SERVICIO PUBLICO DE SALUD,1
14320,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DISTRITO FEDERAL,2019,Hecho_Violatorio,OMITIR BRINDAR EL SERVICIO DE HOSPITALIZACION,1
14321,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DISTRITO FEDERAL,2019,Hecho_Violatorio,OMITIR LA EXPEDICION DE LICENCIAS O PERMISOS,1
14322,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DISTRITO FEDERAL,2019,Hecho_Violatorio,"OMITIR PRESTAR ASISTENCIA MEDICA ESPECIAL, EN CASO DE MATERNIDAD E INFANCIA",1
14323,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DISTRITO FEDERAL,2019,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO DE EDUCACION,1
14324,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DISTRITO FEDERAL,2019,Hecho_Violatorio,TRASGREDIR EL DERECHO A LA EDUCACION DEL MENOR,1
14325,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DISTRITO FEDERAL,2019,Hecho_Violatorio,"TRATO CRUEL, INHUMANO O DEGRADANTE",1
14326,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DISTRITO FEDERAL,2019,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,466
14327,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DISTRITO FEDERAL,2019,Motivo_Conclusion,ORIENTACION,122
14328,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DISTRITO FEDERAL,2019,Motivo_Conclusion,POR NO EXISTIR MATERIA,3
14329,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DISTRITO FEDERAL,2019,Motivo_Conclusion,DESISTIMIENTO DEL QUEJOSO,1
14330,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DISTRITO FEDERAL,2019,Motivo_Conclusion,FALTA DE INTERES PROCESAL DEL QUEJOSO,1
14331,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DURANGO,2019,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,10
14332,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DURANGO,2019,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,8
14333,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DURANGO,2019,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,5
14334,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DURANGO,2019,Hecho_Violatorio,NEGLIGENCIA MEDICA,3
14335,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DURANGO,2019,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,3
14336,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DURANGO,2019,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",2
14337,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DURANGO,2019,Hecho_Violatorio,NO SE PUEDE DETERMINAR,1
14338,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DURANGO,2019,Hecho_Violatorio,"OMITIR PRESTAR ASISTENCIA MEDICA ESPECIAL, EN CASO DE MATERNIDAD E INFANCIA",1
14339,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DURANGO,2019,Hecho_Violatorio,OMITIR PRESTAR ATENCION MEDICA,1
14340,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DURANGO,2019,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,1
14341,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DURANGO,2019,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,13
14342,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DURANGO,2019,Motivo_Conclusion,ORIENTACION,5
14343,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,GUERRERO,2019,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,10
14344,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,GUERRERO,2019,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,6
14345,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,GUERRERO,2019,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",5
14346,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,GUERRERO,2019,Hecho_Violatorio,NEGLIGENCIA MEDICA,4
14347,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,GUERRERO,2019,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,3
