,Entidad,Ano,Tipo,Descripcion,Cantidad
3971,BAJA CALIFORNIA,2021,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,57
3972,BAJA CALIFORNIA,2021,Motivo_Conclusion,ORIENTACION,13
3973,BAJA CALIFORNIA,2021,Motivo_Conclusion,POR NO EXISTIR MATERIA,10
3974,BAJA CALIFORNIA,2021,Motivo_Conclusion,ACUMULACION,1
3975,BAJA CALIFORNIA,2021,Motivo_Conclusion,DESISTIMIENTO DEL QUEJOSO,1
3976,BAJA CALIFORNIA SUR,2021,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,8
3977,BAJA CALIFORNIA SUR,2021,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,7
3978,BAJA CALIFORNIA SUR,2021,Hecho_Violatorio,NEGLIGENCIA MEDICA,3
3979,BAJA CALIFORNIA SUR,2021,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,2
3980,BAJA CALIFORNIA SUR,2021,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,2
3981,BAJA CALIFORNIA SUR,2021,Hecho_Violatorio,DILACION EN EL PROCEDIMIENTO ADMINISTRATIVO,1
3982,BAJA CALIFORNIA SUR,2021,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",1
3983,BAJA CALIFORNIA SUR,2021,Hecho_Violatorio,OMITIR PROPORCIONAR IGUALDAD DE CONDICIONES EN EL TRABAJO,1
3984,BAJA CALIFORNIA SUR,2021,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,9
3985,BAJA CALIFORNIA SUR,2021,Motivo_Conclusion,ORIENTACION,1
3986,BAJA CALIFORNIA SUR,2021,Motivo_Conclusion,POR NO EXISTIR MATERIA,1
3987,CAMPECHE,2021,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,7
3988,CAMPECHE,2021,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,5
3989,CAMPECHE,2021,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",4
3990,CAMPECHE,2021,Hecho_Violatorio,NEGLIGENCIA MEDICA,3
3991,CAMPECHE,2021,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,2
3992,CAMPECHE,2021,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,2
3993,CAMPECHE,2021,Hecho_Violatorio,IMPEDIR EL EJERCICIO DEL DERECHO AL TRABAJO DIGNO Y SOCIALMENTE UTIL,1
3994,CAMPECHE,2021,Hecho_Violatorio,OMITIR RESPONDER EN BREVE TERMINO A AQUEL QUE HIZO LA PETICION,1
3995,CAMPECHE,2021,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,1
3996,CAMPECHE,2021,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,11
3997,CAMPECHE,2021,Motivo_Conclusion,ORIENTACION,2
3998,CAMPECHE,2021,Motivo_Conclusion,POR NO EXISTIR MATERIA,2
3999,CHIHUAHUA,2021,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,92
4000,CHIHUAHUA,2021,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",89
4001,CHIHUAHUA,2021,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,56
4002,CHIHUAHUA,2021,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,43
4003,CHIHUAHUA,2021,Hecho_Violatorio,NEGLIGENCIA MEDICA,9
4004,CHIHUAHUA,2021,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,8
4005,CHIHUAHUA,2021,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,5
4006,CHIHUAHUA,2021,Hecho_Violatorio,"OMITIR BRINDAR LA ATENCION, CUIDADOS O PRESTAR AUXILIO A CUALQUIER PERSONA TENIENDO LA OBLIGACION DE HACERLO",4
4007,CHIHUAHUA,2021,Hecho_Violatorio,DILACION EN EL PROCEDIMIENTO ADMINISTRATIVO,2
4008,CHIHUAHUA,2021,Hecho_Violatorio,IMPEDIR EL EJERCICIO DEL DERECHO AL TRABAJO DIGNO Y SOCIALMENTE UTIL,2
4009,CHIHUAHUA,2021,Hecho_Violatorio,NO SE PUEDE DETERMINAR,2
4010,CHIHUAHUA,2021,Hecho_Violatorio,OMITIR DAR INFORMACION SOBRE EL ESTADO DE SALUD,2
4011,CHIHUAHUA,2021,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,2
4012,CHIHUAHUA,2021,Hecho_Violatorio,OMITIR DAR RESPUESTA A LA PETICION FORMULADA POR CUALQUIER PERSONA EN EJERCICIO DE SU DERECHO,1
4013,CHIHUAHUA,2021,Hecho_Violatorio,"OMITIR DICTAR EL ACUERDO ESCRITO CORRESPONDIENTE, EN RESPUESTA A LA PETICION",1
4014,CHIHUAHUA,2021,Hecho_Violatorio,OMITIR PROPORCIONAR IGUALDAD DE CONDICIONES EN EL TRABAJO,1
4015,CHIHUAHUA,2021,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,79
4016,CHIHUAHUA,2021,Motivo_Conclusion,ORIENTACION,12
4017,CHIHUAHUA,2021,Motivo_Conclusion,POR NO EXISTIR MATERIA,6
4018,CHIHUAHUA,2021,Motivo_Conclusion,ACUMULACION,1
4019,CHIAPAS,2021,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,34
4020,CHIAPAS,2021,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",33
4021,CHIAPAS,2021,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,11
4022,CHIAPAS,2021,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,10
4023,CHIAPAS,2021,Hecho_Violatorio,NEGLIGENCIA MEDICA,7
4024,CHIAPAS,2021,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,5
4025,CHIAPAS,2021,Hecho_Violatorio,ACCIONES Y OMISIONES QUE TRANSGREDEN LOS DERECHOS A LOS MIGRANTES Y DE SUS FAMILIARES,2
4026,CHIAPAS,2021,Hecho_Violatorio,OMITIR DAR INFORMACION SOBRE EL ESTADO DE SALUD,2
4027,CHIAPAS,2021,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,2
4028,CHIAPAS,2021,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,2
4029,CHIAPAS,2021,Hecho_Violatorio,ABANDONO DEL PACIENTE,1
4030,CHIAPAS,2021,Hecho_Violatorio,IMPEDIR EL EJERCICIO DEL DERECHO AL TRABAJO DIGNO Y SOCIALMENTE UTIL,1
4031,CHIAPAS,2021,Hecho_Violatorio,"INEJECUCION DE RESOLUCION, SENTENCIA O LAUDO",1
4032,CHIAPAS,2021,Hecho_Violatorio,OMITIR DAR RESPUESTA A LA PETICION FORMULADA POR CUALQUIER PERSONA EN EJERCICIO DE SU DERECHO,1
4033,CHIAPAS,2021,Motivo_Conclusion,ORIENTACION,12
4034,CHIAPAS,2021,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,8
4035,CHIAPAS,2021,Motivo_Conclusion,POR NO EXISTIR MATERIA,3
4036,COAHUILA,2021,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,28
4037,COAHUILA,2021,Hecho_Violatorio,NEGLIGENCIA MEDICA,13
4038,COAHUILA,2021,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,12
4039,COAHUILA,2021,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,10
4040,COAHUILA,2021,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,10
4041,COAHUILA,2021,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,10
4042,COAHUILA,2021,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",8
4043,COAHUILA,2021,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,5
4044,COAHUILA,2021,Hecho_Violatorio,DILACION EN EL PROCEDIMIENTO ADMINISTRATIVO,4
4045,COAHUILA,2021,Hecho_Violatorio,ACCIONES Y OMISIONES QUE TRANSGREDEN LOS DERECHOS DE IGUALDAD DE LOS MENORES DE EDAD,1
4046,COAHUILA,2021,Hecho_Violatorio,"OMITIR BRINDAR LA ATENCION, CUIDADOS O PRESTAR AUXILIO A CUALQUIER PERSONA TENIENDO LA OBLIGACION DE HACERLO",1
4047,COAHUILA,2021,Hecho_Violatorio,OMITIR DAR RESPUESTA A LA PETICION FORMULADA POR CUALQUIER PERSONA EN EJERCICIO DE SU DERECHO,1
4048,COAHUILA,2021,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,31
4049,COAHUILA,2021,Motivo_Conclusion,ORIENTACION,6
4050,COAHUILA,2021,Motivo_Conclusion,POR NO EXISTIR MATERIA,2
4051,COAHUILA,2021,Motivo_Conclusion,DESISTIMIENTO DEL QUEJOSO,1
4052,COLIMA,2021,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,6
4053,COLIMA,2021,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,5
4054,COLIMA,2021,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,3
4055,COLIMA,2021,Hecho_Violatorio,NEGLIGENCIA MEDICA,2
4056,COLIMA,2021,Hecho_Violatorio,NO SE PUEDE DETERMINAR,2
4057,COLIMA,2021,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",1
4058,COLIMA,2021,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,1
4059,COLIMA,2021,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,8
4060,COLIMA,2021,Motivo_Conclusion,ORIENTACION,2
4061,COLIMA,2021,Motivo_Conclusion,FALTA DE INTERES PROCESAL DEL QUEJOSO,1
4062,COLIMA,2021,Motivo_Conclusion,POR NO EXISTIR MATERIA,1
4063,DISTRITO FEDERAL,2021,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,167
4064,DISTRITO FEDERAL,2021,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,106
4065,DISTRITO FEDERAL,2021,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",82
4066,DISTRITO FEDERAL,2021,Hecho_Violatorio,NEGLIGENCIA MEDICA,61
4067,DISTRITO FEDERAL,2021,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,56
4068,DISTRITO FEDERAL,2021,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,54
4069,DISTRITO FEDERAL,2021,Hecho_Violatorio,NO SE PUEDE DETERMINAR,41
4070,DISTRITO FEDERAL,2021,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,35
4071,DISTRITO FEDERAL,2021,Hecho_Violatorio,OMITIR DAR INFORMACION SOBRE EL ESTADO DE SALUD,27
4072,DISTRITO FEDERAL,2021,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,27
4073,DISTRITO FEDERAL,2021,Hecho_Violatorio,IMPEDIR EL EJERCICIO DEL DERECHO AL TRABAJO DIGNO Y SOCIALMENTE UTIL,11
4074,DISTRITO FEDERAL,2021,Hecho_Violatorio,"INEJECUCION DE RESOLUCION, SENTENCIA O LAUDO",11
4075,DISTRITO FEDERAL,2021,Hecho_Violatorio,OMITIR BRINDAR EL SERVICIO DE HOSPITALIZACION,8
4076,DISTRITO FEDERAL,2021,Hecho_Violatorio,OMITIR DAR RESPUESTA A LA PETICION FORMULADA POR CUALQUIER PERSONA EN EJERCICIO DE SU DERECHO,7
4077,DISTRITO FEDERAL,2021,Hecho_Violatorio,OMITIR PROPORCIONAR IGUALDAD DE CONDICIONES EN EL TRABAJO,6
4078,DISTRITO FEDERAL,2021,Hecho_Violatorio,ACCIONES Y OMISIONES QUE TRANSGREDEN LOS DERECHOS DE LA MUJER,4
4079,DISTRITO FEDERAL,2021,Hecho_Violatorio,"OMITIR BRINDAR LA ATENCION, CUIDADOS O PRESTAR AUXILIO A CUALQUIER PERSONA TENIENDO LA OBLIGACION DE HACERLO",4
4080,DISTRITO FEDERAL,2021,Hecho_Violatorio,"OMITIR PRESTAR ASISTENCIA MEDICA ESPECIAL, EN CASO DE MATERNIDAD E INFANCIA",4
4081,DISTRITO FEDERAL,2021,Hecho_Violatorio,ABANDONO DEL PACIENTE,3
4082,DISTRITO FEDERAL,2021,Hecho_Violatorio,ACCIONES Y OMISIONES QUE TRANSGREDEN LOS DERECHOS DE LOS ADULTOS MAYORES,3
4083,DISTRITO FEDERAL,2021,Hecho_Violatorio,DILACION EN EL PROCEDIMIENTO ADMINISTRATIVO,3
4084,DISTRITO FEDERAL,2021,Hecho_Violatorio,ACCIONES  Y OMISIONES CONTRARIOS A LA LEGALIDAD,2
4085,DISTRITO FEDERAL,2021,Hecho_Violatorio,OMITIR BRINDAR ATENCION MEDICA Y/O PSICOLOGICA DE URGENCIA,2
4086,DISTRITO FEDERAL,2021,Hecho_Violatorio,OMITIR RESPONDER EN BREVE TERMINO A AQUEL QUE HIZO LA PETICION,2
4087,DISTRITO FEDERAL,2021,Hecho_Violatorio,ACCIONES Y OMISIONES QUE TRANSGREDEN LOS DERECHOS DE IGUALDAD DE PERSONAS CON ALGUN TIPO DE DISCAPACIDAD,1
4088,DISTRITO FEDERAL,2021,Hecho_Violatorio,AISLAMIENTO HOSPITALARIO,1
4089,DISTRITO FEDERAL,2021,Hecho_Violatorio,DETENCION ARBITRARIA,1
4090,DISTRITO FEDERAL,2021,Hecho_Violatorio,INTEGRACION IRREGULAR DE EXPEDIENTES,1
4091,DISTRITO FEDERAL,2021,Hecho_Violatorio,LIMITAR EL ACCESO AL SERVICIO PUBLICO DE SALUD,1
4092,DISTRITO FEDERAL,2021,Hecho_Violatorio,OMITIR FUNDAR EL ACTO DE AUTORIDAD,1
4093,DISTRITO FEDERAL,2021,Hecho_Violatorio,OMITIR MOTIVAR EL ACTO DE AUTORIDAD,1
4094,DISTRITO FEDERAL,2021,Hecho_Violatorio,OMITIR PRESTAR ATENCION MEDICA,1
4095,DISTRITO FEDERAL,2021,Hecho_Violatorio,REVELACION INDEBIDA DE LA CONDICION DE SEROPOSITIVO O ENFERMO DE SIDA,1
4096,DISTRITO FEDERAL,2021,Hecho_Violatorio,TRASGREDIR EL DERECHO A LA LIBERTAD SEXUAL,1
4097,DISTRITO FEDERAL,2021,Hecho_Violatorio,"TRATO CRUEL, INHUMANO O DEGRADANTE",1
4098,DISTRITO FEDERAL,2021,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,274
4099,DISTRITO FEDERAL,2021,Motivo_Conclusion,ORIENTACION,95
4100,DISTRITO FEDERAL,2021,Motivo_Conclusion,POR NO EXISTIR MATERIA,40
4101,DISTRITO FEDERAL,2021,Motivo_Conclusion,FALTA DE INTERES PROCESAL DEL QUEJOSO,4
4102,DISTRITO FEDERAL,2021,Motivo_Conclusion,DESISTIMIENTO DEL QUEJOSO,3
4103,DISTRITO FEDERAL,2021,Motivo_Conclusion,ACUMULACION,2
4104,DISTRITO FEDERAL,2021,Motivo_Conclusion,CONCILIACION,1
4105,DURANGO,2021,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,11
4106,DURANGO,2021,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",7
4107,DURANGO,2021,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,7
4108,DURANGO,2021,Hecho_Violatorio,NEGLIGENCIA MEDICA,5
4109,DURANGO,2021,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,5
4110,DURANGO,2021,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,5
4111,DURANGO,2021,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,4
4112,DURANGO,2021,Hecho_Violatorio,DILACION EN EL PROCEDIMIENTO ADMINISTRATIVO,3
4113,DURANGO,2021,Hecho_Violatorio,PRACTICAR DE MANERA NEGLIGENTE LAS DILIGENCIAS,2
4114,DURANGO,2021,Hecho_Violatorio,OMITIR DAR INFORMACION SOBRE EL ESTADO DE SALUD,1
4115,DURANGO,2021,Hecho_Violatorio,OMITIR DAR RESPUESTA A LA PETICION FORMULADA POR CUALQUIER PERSONA EN EJERCICIO DE SU DERECHO,1
4116,DURANGO,2021,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,1
4117,DURANGO,2021,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,13
4118,DURANGO,2021,Motivo_Conclusion,ORIENTACION,2
4119,DURANGO,2021,Motivo_Conclusion,FALTA DE INTERES PROCESAL DEL QUEJOSO,1
4120,GUERRERO,2021,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,7
4121,GUERRERO,2021,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,6
4122,GUERRERO,2021,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",5
4123,GUERRERO,2021,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,4
4124,GUERRERO,2021,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,3
4125,GUERRERO,2021,Hecho_Violatorio,OMITIR FUNDAR EL ACTO DE AUTORIDAD,2
4126,GUERRERO,2021,Hecho_Violatorio,LIMITAR EL ACCESO AL SERVICIO PUBLICO DE SALUD,1
4127,GUERRERO,2021,Hecho_Violatorio,NEGLIGENCIA MEDICA,1
4128,GUERRERO,2021,Hecho_Violatorio,"OMITIR DICTAR EL ACUERDO ESCRITO CORRESPONDIENTE, EN RESPUESTA A LA PETICION",1
4129,GUERRERO,2021,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,1
4130,GUERRERO,2021,Hecho_Violatorio,OMITIR MOTIVAR EL ACTO DE AUTORIDAD,1
4131,GUERRERO,2021,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,1
4132,GUERRERO,2021,Hecho_Violatorio,TRASGREDIR EL DERECHO A LA LIBERTAD SEXUAL,1
4133,GUERRERO,2021,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,10
4134,GUERRERO,2021,Motivo_Conclusion,ORIENTACION,1
4135,GUANAJUATO,2021,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,29
4136,GUANAJUATO,2021,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",18
4137,GUANAJUATO,2021,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,14
4138,GUANAJUATO,2021,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,10
4139,GUANAJUATO,2021,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,7
4140,GUANAJUATO,2021,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,6
4141,GUANAJUATO,2021,Hecho_Violatorio,NEGLIGENCIA MEDICA,5
4142,GUANAJUATO,2021,Hecho_Violatorio,OMITIR PROPORCIONAR IGUALDAD DE CONDICIONES EN EL TRABAJO,3
4143,GUANAJUATO,2021,Hecho_Violatorio,PRACTICAR DE MANERA NEGLIGENTE LAS DILIGENCIAS,3
4144,GUANAJUATO,2021,Hecho_Violatorio,OMITIR BRINDAR EL SERVICIO DE HOSPITALIZACION,2
4145,GUANAJUATO,2021,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,2
4146,GUANAJUATO,2021,Hecho_Violatorio,IMPEDIR EL EJERCICIO DEL DERECHO AL TRABAJO DIGNO Y SOCIALMENTE UTIL,1
4147,GUANAJUATO,2021,Hecho_Violatorio,NO SE PUEDE DETERMINAR,1
4148,GUANAJUATO,2021,Hecho_Violatorio,OMITIR DAR INFORMACION SOBRE EL ESTADO DE SALUD,1
4149,GUANAJUATO,2021,Hecho_Violatorio,OMITIR DAR RESPUESTA A LA PETICION FORMULADA POR CUALQUIER PERSONA EN EJERCICIO DE SU DERECHO,1
4150,GUANAJUATO,2021,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,30
4151,GUANAJUATO,2021,Motivo_Conclusion,ORIENTACION,6
4152,GUANAJUATO,2021,Motivo_Conclusion,POR NO EXISTIR MATERIA,3
4153,GUANAJUATO,2021,Motivo_Conclusion,FALTA DE INTERES PROCESAL DEL QUEJOSO,1
4154,HIDALGO,2021,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,9
4155,HIDALGO,2021,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",8
4156,HIDALGO,2021,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,7
4157,HIDALGO,2021,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,3
4158,HIDALGO,2021,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,3
4159,HIDALGO,2021,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,2
4160,HIDALGO,2021,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,2
4161,HIDALGO,2021,Hecho_Violatorio,ACCIONES Y OMISIONES QUE TRANSGREDEN LOS DERECHOS DE LA MUJER,1
4162,HIDALGO,2021,Hecho_Violatorio,IMPEDIR EL EJERCICIO DEL DERECHO AL TRABAJO DIGNO Y SOCIALMENTE UTIL,1
4163,HIDALGO,2021,Hecho_Violatorio,NEGLIGENCIA MEDICA,1
4164,HIDALGO,2021,Hecho_Violatorio,NO SE PUEDE DETERMINAR,1
4165,HIDALGO,2021,Hecho_Violatorio,OMITIR BRINDAR ATENCION MEDICA Y/O PSICOLOGICA DE URGENCIA,1
4166,HIDALGO,2021,Hecho_Violatorio,"OMITIR PRESTAR ASISTENCIA MEDICA ESPECIAL, EN CASO DE MATERNIDAD E INFANCIA",1
4167,HIDALGO,2021,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,19
4168,HIDALGO,2021,Motivo_Conclusion,ORIENTACION,2
4169,HIDALGO,2021,Motivo_Conclusion,POR NO EXISTIR MATERIA,2
4170,JALISCO,2021,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,70
4171,JALISCO,2021,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,51
4172,JALISCO,2021,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,31
4173,JALISCO,2021,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,19
4174,JALISCO,2021,Hecho_Violatorio,NEGLIGENCIA MEDICA,15
4175,JALISCO,2021,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",13
4176,JALISCO,2021,Hecho_Violatorio,NO SE PUEDE DETERMINAR,6
4177,JALISCO,2021,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,6
4178,JALISCO,2021,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,4
4179,JALISCO,2021,Hecho_Violatorio,IMPEDIR EL EJERCICIO DEL DERECHO AL TRABAJO DIGNO Y SOCIALMENTE UTIL,3
4180,JALISCO,2021,Hecho_Violatorio,OMITIR DAR INFORMACION SOBRE EL ESTADO DE SALUD,3
4181,JALISCO,2021,Hecho_Violatorio,ACCIONES Y OMISIONES QUE TRANSGREDEN LOS DERECHOS DE LA MUJER,1
4182,JALISCO,2021,Hecho_Violatorio,DILACION EN EL PROCEDIMIENTO ADMINISTRATIVO,1
4183,JALISCO,2021,Hecho_Violatorio,INTEGRACION IRREGULAR DE EXPEDIENTES,1
